Date,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2021-12-15,40.41891098022461,,119.08270263671875,293.9847717285156,46.79999923706055,,120.33333587646484,318.20001220703125,47.75,,121.99333190917969,323.3500061035156,46.650001525878906,,119.52666473388672,317.67498779296875,47.349998474121094,,121.84666442871094,323.3500061035156,7292034,,1267740,7123544
2021-12-16,39.857540130615234,,115.44755554199219,297.63409423828125,46.150001525878906,,116.66000366210938,322.1499938964844,47.349998474121094,,121.12666320800781,324.95001220703125,45.79999923706055,,116.4000015258789,319.70001220703125,47.04999923706055,,121.11333465576172,322.0,12278527,,2134102,12437240
2021-12-17,38.0870475769043,,114.29300689697266,309.8758239746094,44.099998474121094,,115.49333190917969,335.3999938964844,46.45000076293945,,117.08666229248047,338.3999938964844,43.79999923706055,,114.3066635131836,325.04998779296875,46.45000076293945,,116.65333557128906,330.0,13878295,,2413177,104600018
2021-12-20,36.359745025634766,,109.22622680664062,307.63531494140625,42.099998474121094,,110.37333679199219,332.9750061035156,43.599998474121094,,114.4000015258789,338.75,41.29999923706055,,109.33999633789062,331.5,43.599998474121094,,114.4000015258789,333.7749938964844,17020557,,3428842,26298202
2021-12-21,36.61884307861328,,110.75021362304688,319.11480712890625,42.400001525878906,,111.913330078125,345.3999938964844,43.5,,112.55999755859375,348.54998779296875,42.099998474121094,,108.97333526611328,335.5,42.400001525878906,,110.66666412353516,338.0,12842329,,3543135,27362096
2021-12-22,37.48249816894531,,111.94434356689453,316.7357482910156,43.400001525878906,,113.12000274658203,342.82501220703125,43.650001525878906,,115.32666778564453,347.95001220703125,42.79999923706055,,111.19999694824219,340.6000061035156,42.900001525878906,,111.40666961669922,347.95001220703125,11271532,,1437922,12327754
2021-12-23,38.43251037597656,,112.10267639160156,320.84710693359375,44.5,,113.27999877929688,347.2749938964844,45.099998474121094,,114.2933349609375,351.0,43.20000076293945,,112.3133316040039,344.54998779296875,43.95000076293945,,114.26666259765625,345.04998779296875,14127180,,1733955,12944908
2021-12-24,37.22339630126953,,110.75680541992188,322.64874267578125,43.099998474121094,,111.91999816894531,349.2250061035156,44.70000076293945,,114.17333221435547,351.20001220703125,42.79999923706055,,111.40666961669922,345.07501220703125,44.650001525878906,,113.33333587646484,348.875,12289310,,1768335,13182426
2021-12-27,37.09385299682617,,112.80858612060547,323.1799621582031,42.95000076293945,,113.99333190917969,349.79998779296875,43.70000076293945,,114.45999908447266,350.5,42.20000076293945,,110.04000091552734,345.57501220703125,43.0,,111.5999984741211,349.92498779296875,10370624,,2321377,10188656
2021-12-28,38.13023376464844,,114.76801300048828,325.8823547363281,44.150001525878906,,115.97333526611328,352.7250061035156,44.400001525878906,,117.33333587646484,353.75,43.29999923706055,,113.99333190917969,350.7749938964844,43.29999923706055,,114.80000305175781,351.5,8569273,,2042160,10158044
2021-12-29,37.61204147338867,,116.85939025878906,325.07391357421875,43.54999923706055,,118.08666229248047,351.8500061035156,44.650001525878906,,118.61333465576172,355.0,43.25,,114.91999816894531,350.0249938964844,44.0,,116.0,352.625,9762897,,1299562,7898416
2021-12-30,36.96430206298828,,113.64644622802734,329.87823486328125,42.79999923706055,,114.83999633789062,357.04998779296875,43.54999923706055,,120.05332946777344,359.95001220703125,42.400001525878906,,114.0,352.0,43.54999923706055,,120.0,352.54998779296875,7913628,,1652752,18087350
2021-12-31,37.48249816894531,,117.20904541015625,330.4556579589844,43.400001525878906,,118.44000244140625,357.67498779296875,43.650001525878906,,119.5999984741211,359.3999938964844,42.75,,115.0999984741211,354.54998779296875,42.79999923706055,,115.63999938964844,357.8999938964844,5891714,,1335750,8549558
2022-01-03,38.13023376464844,,116.08749389648438,332.003173828125,44.150001525878906,,117.3066635131836,359.3500061035156,44.5,,118.35333251953125,363.3999938964844,43.25,,117.06666564941406,358.0,43.25,,118.33333587646484,359.0,6779279,,1020060,9280810
2022-01-04,38.30296325683594,,115.44094848632812,333.296630859375,44.349998474121094,,116.65333557128906,360.75,44.900001525878906,,117.93333435058594,361.54998779296875,43.849998474121094,,116.53333282470703,355.7749938964844,44.400001525878906,,117.86666870117188,361.375,7996686,,735247,10228800
2022-01-05,39.29616165161133,,115.45413970947266,329.6010437011719,45.5,,116.66666412353516,356.75,45.79999923706055,,117.45333099365234,360.42498779296875,44.20000076293945,,115.13999938964844,351.5,44.400001525878906,,115.13999938964844,360.0,13514162,,1170495,14711264
2022-01-06,39.900718688964844,,111.01410675048828,326.02093505859375,46.20000076293945,,112.18000030517578,352.875,46.900001525878906,,116.66000366210938,356.125,44.650001525878906,,111.86666870117188,349.9750061035156,45.0,,116.66000366210938,352.8999938964844,12610965,,3815955,12883220
2022-01-07,39.037071228027344,,112.32698059082031,328.6771545410156,45.20000076293945,,113.50666809082031,355.75,47.099998474121094,,114.27999877929688,360.75,44.900001525878906,,111.413330078125,353.79998779296875,46.70000076293945,,111.413330078125,354.0,13642036,,3670507,13120326
2022-01-10,39.727989196777344,,112.12246704101562,320.3620300292969,46.0,,113.30000305175781,346.75,46.400001525878906,,114.8933334350586,354.5,45.20000076293945,,113.06666564941406,345.0,45.20000076293945,,113.86666870117188,354.5,8886265,,1724257,27537820
2022-01-11,39.037071228027344,,114.72183227539062,320.662353515625,45.20000076293945,,115.92666625976562,347.07501220703125,46.400001525878906,,119.02666473388672,349.2250061035156,45.04999923706055,,111.87333679199219,344.5,46.0,,113.86666870117188,347.5,7096946,,6222202,15487458
2022-01-12,39.25298309326172,,119.98654174804688,319.3688659667969,45.45000076293945,,121.24666595458984,345.67498779296875,46.29999923706055,,122.62666320800781,350.875,45.25,,118.03333282470703,341.6000061035156,45.5,,118.65333557128906,350.0,5948174,,10257007,23460682
2022-01-13,39.900718688964844,,119.48513793945312,300.1517028808594,46.20000076293945,,120.73999786376953,324.875,46.5,,122.26666259765625,333.0,45.20000076293945,,120.16666412353516,324.0,45.599998474121094,,122.0,331.6000061035156,8807907,,1784062,61505934
2022-01-14,39.382530212402344,,122.53312683105469,295.55535888671875,45.599998474121094,,123.81999969482422,319.8999938964844,46.29999923706055,,124.0,324.625,44.29999923706055,,118.62000274658203,318.25,45.95000076293945,,121.09333038330078,324.625,6318622,,3157447,26514548
2022-01-17,39.42571258544922,,124.36060333251953,298.7197265625,45.650001525878906,,125.66666412353516,323.32501220703125,46.099998474121094,,126.80000305175781,325.82501220703125,45.29999923706055,,121.82666778564453,316.5249938964844,45.349998474121094,,124.43333435058594,319.75,5209567,,2209935,20457876
2022-01-18,38.51887512207031,,121.82061004638672,292.5527038574219,44.599998474121094,,123.0999984741211,316.6499938964844,45.900001525878906,,126.66666412353516,325.0,44.400001525878906,,122.0,315.57501220703125,45.70000076293945,,126.66666412353516,324.45001220703125,7444273,,2057535,14329980
2022-01-19,38.86433792114258,,124.02413940429688,286.9400329589844,45.0,,125.32666778564453,310.57501220703125,45.29999923706055,,126.26666259765625,315.82501220703125,43.75,,122.0999984741211,309.5,44.54999923706055,,122.0999984741211,315.5,7964409,,5923357,17382766
2022-01-20,38.82115936279297,,124.01753234863281,284.19140625,44.95000076293945,,125.31999969482422,307.6000061035156,45.5,,125.5999984741211,311.20001220703125,44.599998474121094,,124.04666900634766,305.25,44.900001525878906,,125.413330078125,310.32501220703125,6243982,,1844752,16827124
2022-01-21,37.65522384643555,,120.84419250488281,279.9576721191406,43.599998474121094,,122.11333465576172,302.5249938964844,44.75,,124.87999725341797,305.5,43.099998474121094,,120.01333618164062,300.3999938964844,44.5,,124.87999725341797,305.0,5563014,,2728537,19646694
2022-01-24,36.402931213378906,,118.83859252929688,265.01239013671875,42.150001525878906,,120.08666229248047,286.375,43.75,,121.5999984741211,302.75,41.349998474121094,,117.09333038330078,284.2250061035156,43.599998474121094,,120.80000305175781,302.75,10939047,,3744727,26150716
2022-01-25,36.83475875854492,,115.15067291259766,260.36224365234375,42.650001525878906,,116.36000061035156,281.3500061035156,43.0,,119.1066665649414,286.0,41.099998474121094,,114.32666778564453,275.3500061035156,42.0,,118.66666412353516,281.25,13703662,,5195827,34712370
2022-01-27,40.116634368896484,,114.00271606445312,252.0567626953125,46.45000076293945,,115.19999694824219,272.375,47.099998474121094,,118.0,278.45001220703125,42.099998474121094,,112.68000030517578,268.6000061035156,42.25,,116.37999725341797,277.5,28253174,,4495965,31351744
2022-01-28,40.634822845458984,,116.9715347290039,255.4807891845703,47.04999923706055,,118.19999694824219,276.07501220703125,48.849998474121094,,120.13999938964844,282.4750061035156,46.5,,116.09333038330078,273.32501220703125,47.0,,116.68000030517578,275.04998779296875,24510425,,2912865,29899780
2022-01-31,40.937103271484375,,119.39278411865234,264.9430236816406,47.400001525878906,,120.64666748046875,286.29998779296875,48.20000076293945,,121.57333374023438,287.20001220703125,46.79999923706055,,117.75333404541016,281.2749938964844,47.95000076293945,,118.64666748046875,284.5,13478101,,2079727,26252174
2022-02-01,40.20299530029297,,121.09490203857422,266.81695556640625,46.54999923706055,,122.36666870117188,288.32501220703125,48.349998474121094,,122.93333435058594,291.20001220703125,45.099998474121094,,119.50666809082031,283.2250061035156,48.20000076293945,,121.46666717529297,289.95001220703125,23883572,,1457565,20920202
2022-02-02,43.009864807128906,,124.11649322509766,272.0685729980469,49.79999923706055,,125.41999816894531,294.0,50.150001525878906,,125.73332977294922,295.0,46.849998474121094,,122.0999984741211,287.5,46.900001525878906,,123.32666778564453,291.0,33140602,,3474577,16368826
2022-02-03,41.412113189697266,,124.78284454345703,267.5572814941406,47.95000076293945,,126.09333038330078,289.125,50.79999923706055,,126.51333618164062,294.3999938964844,47.650001525878906,,121.34666442871094,288.07501220703125,50.25,,124.26666259765625,292.3500061035156,37000818,,8300595,14082780
2022-02-04,41.45529556274414,,125.37660217285156,264.5497131347656,48.0,,126.6933364868164,285.875,48.95000076293945,,127.23332977294922,288.8999938964844,47.349998474121094,,123.6066665649414,284.0249938964844,48.20000076293945,,126.13333129882812,288.5,20089680,,2453625,13633558
2022-02-07,41.10983657836914,,124.22205352783203,257.7248840332031,47.599998474121094,,125.52666473388672,278.5,51.70000076293945,,127.6866683959961,286.8999938964844,47.25,,123.5199966430664,277.79998779296875,48.5,,126.6933364868164,285.95001220703125,55308930,,1919070,15091358
2022-02-08,41.196197509765625,,124.77623748779297,259.2286376953125,47.70000076293945,,126.08666229248047,280.125,48.5,,127.09333038330078,282.8999938964844,46.099998474121094,,125.33333587646484,277.2250061035156,48.25,,125.47333526611328,280.70001220703125,26137028,,3268387,13953814
2022-02-09,40.76436996459961,,122.34181213378906,263.254150390625,47.20000076293945,,123.62666320800781,284.4750061035156,48.25,,126.80000305175781,285.375,46.900001525878906,,121.94666290283203,281.6499938964844,48.0,,126.80000305175781,282.20001220703125,8614489,,2889337,10207476
2022-02-10,40.721187591552734,,117.6114730834961,265.4288635253906,47.150001525878906,,118.84666442871094,286.82501220703125,47.849998474121094,,123.66666412353516,287.375,46.150001525878906,,118.17333221435547,283.1000061035156,47.5,,123.62666320800781,286.20001220703125,13125342,,5769735,11603824
2022-02-11,39.987083435058594,,123.56893157958984,259.78387451171875,46.29999923706055,,124.86666870117188,280.7250061035156,47.20000076293945,,125.45333099365234,283.0,46.099998474121094,,118.84666442871094,278.54998779296875,46.650001525878906,,119.46666717529297,283.0,7388833,,5198452,15442458
2022-02-14,37.007484436035156,,120.24383544921875,250.64553833007812,42.849998474121094,,121.50666809082031,270.8500061035156,44.79999923706055,,125.33333587646484,278.57501220703125,42.349998474121094,,119.82666778564453,270.0,44.79999923706055,,123.92666625976562,275.0,17917107,,3870667,16241546
2022-02-15,37.74159240722656,,120.38240051269531,260.6629943847656,43.70000076293945,,121.64666748046875,281.67498779296875,44.150001525878906,,125.27999877929688,282.625,41.79999923706055,,120.66666412353516,271.625,43.150001525878906,,121.19999694824219,272.79998779296875,15325661,,3797775,13676992
2022-02-16,38.25978088378906,,123.90538024902344,260.91754150390625,44.29999923706055,,125.2066650390625,281.95001220703125,45.349998474121094,,125.5999984741211,285.1499938964844,43.70000076293945,,122.413330078125,278.7749938964844,44.25,,122.413330078125,282.57501220703125,11622107,,2381617,14607822
2022-02-17,37.78477096557617,,122.7970199584961,261.3802185058594,43.75,,124.08666229248047,282.45001220703125,44.79999923706055,,126.80000305175781,286.20001220703125,43.349998474121094,,123.5999984741211,280.57501220703125,44.54999923706055,,124.66666412353516,286.0,7029101,,2580187,14228840
2022-02-18,37.439308166503906,,125.85161590576172,260.2466125488281,43.349998474121094,,127.17333221435547,281.2250061035156,44.29999923706055,,127.98666381835938,282.8500061035156,43.150001525878906,,123.43333435058594,277.67498779296875,43.5,,124.06666564941406,279.5,8126653,,3830850,13411838
2022-02-21,36.921119689941406,,124.05712127685547,264.110107421875,42.75,,125.36000061035156,285.3999938964844,43.29999923706055,,129.1999969482422,286.3500061035156,42.400001525878906,,124.0,277.70001220703125,43.150001525878906,,127.53333282470703,277.875,8091615,,3121312,17534002
2022-02-22,35.323368072509766,,121.06849670410156,261.0332336425781,40.900001525878906,,122.33999633789062,282.07501220703125,42.0,,124.42666625976562,284.5,39.29999923706055,,121.5,278.04998779296875,41.79999923706055,,123.06666564941406,278.125,19594131,,2158567,21490124
2022-02-23,36.74839401245117,,121.60948944091797,262.39813232421875,42.54999923706055,,122.88666534423828,283.54998779296875,42.75,,124.93333435058594,285.45001220703125,41.04999923706055,,122.13333129882812,281.32501220703125,41.04999923706055,,123.33333587646484,284.6000061035156,8400534,,1935870,14408512
2022-02-24,33.25060272216797,,116.72743225097656,248.54022216796875,38.5,,117.95333099365234,268.57501220703125,40.79999923706055,,120.9800033569336,278.45001220703125,37.849998474121094,,117.28666687011719,265.57501220703125,40.0,,118.0,274.0,22843381,,4357035,26953888
2022-02-25,34.632442474365234,,123.00154113769531,256.9151611328125,40.099998474121094,,124.2933349609375,277.625,41.5,,125.24666595458984,279.375,39.599998474121094,,118.26666259765625,273.75,40.25,,118.26666259765625,274.0,15186552,,1675755,15922624
2022-02-28,34.67563247680664,,124.75645446777344,257.1696472167969,40.150001525878906,,126.06666564941406,277.8999938964844,40.400001525878906,,126.80000305175781,280.04998779296875,39.400001525878906,,122.4000015258789,272.04998779296875,39.900001525878906,,124.0,275.5,8661724,,1986825,18316874
2022-03-02,35.53927993774414,,128.76104736328125,256.8919677734375,41.150001525878906,,130.1133270263672,277.6000061035156,41.75,,135.30667114257812,279.1499938964844,39.75,,124.40666961669922,275.20001220703125,39.79999923706055,,126.0,277.5,10443455,,11629890,16354110
2022-03-03,35.582462310791016,,129.8760223388672,263.5317687988281,41.20000076293945,,131.24000549316406,284.7749938964844,42.0,,134.8000030517578,287.9750061035156,41.0,,130.15333557128906,280.17498779296875,41.900001525878906,,131.06666564941406,281.5,8331095,,5283540,25911326
2022-03-04,34.632442474365234,,122.89598846435547,266.1922912597656,40.099998474121094,,124.1866683959961,287.6499938964844,41.20000076293945,,130.7866668701172,290.0,40.0,,122.80000305175781,277.0249938964844,40.650001525878906,,130.7866668701172,280.5,11858160,,1717005,26948372
2022-03-07,32.81877517700195,,119.37297821044922,264.595947265625,38.0,,120.62666320800781,285.92498779296875,39.45000076293945,,121.91999816894531,289.82501220703125,37.900001525878906,,116.72000122070312,281.125,39.04999923706055,,121.53333282470703,281.5,11843665,,4014892,21112334
2022-03-08,33.20742416381836,,120.13827514648438,271.8141174316406,38.45000076293945,,121.4000015258789,293.7250061035156,39.099998474121094,,123.33333587646484,295.375,37.900001525878906,,120.16666412353516,286.0,38.150001525878906,,121.71333312988281,286.0,14231334,,2288872,22039998
2022-03-09,34.200618743896484,,119.54451751708984,270.911865234375,39.599998474121094,,120.80000305175781,292.75,39.849998474121094,,122.24666595458984,298.20001220703125,38.75,,119.21333312988281,291.07501220703125,39.04999923706055,,122.23999786376953,294.0,11067837,,4233270,23527232
2022-03-10,34.58926010131836,,121.70845794677734,272.18426513671875,40.04999923706055,,122.98666381835938,294.125,41.25,,125.1866683959961,298.25,39.79999923706055,,121.33333587646484,292.29998779296875,40.70000076293945,,123.1866683959961,297.5,15279865,,4435995,16161966
2022-03-11,34.459716796875,,120.11849975585938,271.2357482910156,39.900001525878906,,121.37999725341797,293.1000061035156,40.400001525878906,,123.03333282470703,295.0,39.54999923706055,,120.30000305175781,291.20001220703125,39.849998474121094,,122.4000015258789,293.5,11543413,,3747682,9927188
2022-03-14,34.546077728271484,,118.67366790771484,276.76507568359375,40.0,,119.91999816894531,299.07501220703125,40.45000076293945,,121.37999725341797,300.3999938964844,39.349998474121094,,118.93333435058594,293.0,40.099998474121094,,121.37999725341797,293.20001220703125,11338807,,3261682,15006442
2022-03-15,34.157432556152344,,122.05152893066406,271.9298095703125,39.54999923706055,,123.33333587646484,293.8500061035156,40.54999923706055,,124.62666320800781,301.8500061035156,39.45000076293945,,118.69999694824219,292.1499938964844,40.20000076293945,,120.58666229248047,301.8500061035156,9416196,,4204065,13853244
2022-03-16,34.546077728271484,,124.13628387451172,276.811279296875,40.0,,125.44000244140625,299.125,40.349998474121094,,126.47333526611328,299.7250061035156,39.900001525878906,,123.68000030517578,296.25,40.150001525878906,,124.94666290283203,297.625,5394494,,1936110,11150296
2022-03-17,34.50289535522461,,125.20507049560547,278.1763000488281,39.95000076293945,,126.5199966430664,300.6000061035156,40.849998474121094,,128.8000030517578,305.5,39.79999923706055,,122.00666809082031,299.5,40.599998474121094,,127.33333587646484,302.5,12636897,,6831157,16881290
2022-03-21,34.286983489990234,,124.46615600585938,277.62103271484375,39.70000076293945,,125.77333068847656,300.0,40.349998474121094,,127.19999694824219,308.0,39.599998474121094,,122.75333404541016,299.0,40.29999923706055,,125.32666778564453,302.54998779296875,7307988,,3331260,15592952
2022-03-22,33.68242263793945,,126.74884796142578,282.27117919921875,39.0,,128.0800018310547,305.0249938964844,39.900001525878906,,130.53334045410156,305.5,38.900001525878906,,125.87333679199219,298.07501220703125,39.79999923706055,,126.4000015258789,301.70001220703125,12718277,,4627440,15580500
2022-03-23,33.59606170654297,,130.10691833496094,282.8033142089844,38.900001525878906,,131.47332763671875,305.6000061035156,39.900001525878906,,131.98666381835938,307.5,38.79999923706055,,128.35333251953125,303.8500061035156,39.349998474121094,,128.53334045410156,306.9750061035156,12262712,,3389122,11393836
2022-03-24,33.20742416381836,,127.85721588134766,282.5025634765625,38.45000076293945,,129.1999969482422,305.2749938964844,39.0,,131.54666137695312,306.8999938964844,38.400001525878906,,128.0,302.8999938964844,38.70000076293945,,130.93333435058594,303.5,9344649,,2024760,7751490
2022-03-25,33.16423416137695,,126.35301208496094,279.17108154296875,38.400001525878906,,127.68000030517578,301.67498779296875,38.900001525878906,,130.13333129882812,307.0,38.20000076293945,,126.66666412353516,298.625,38.650001525878906,,129.3333282470703,305.5,6491435,,2313255,11986194
2022-03-28,32.9051399230957,,123.87239074707031,277.7135925292969,38.099998474121094,,125.17333221435547,300.1000061035156,38.70000076293945,,128.0,304.5,37.45000076293945,,123.33333587646484,298.54998779296875,38.70000076293945,,127.98666381835938,304.0,10136006,,3876210,11476810
2022-03-29,32.34376907348633,,123.24564361572266,278.7778015136719,37.45000076293945,,124.54000091552734,301.25,38.650001525878906,,125.99333190917969,302.67498779296875,37.20000076293945,,123.86666870117188,299.57501220703125,38.349998474121094,,125.17333221435547,301.5,10251972,,2448067,9402006
2022-03-30,33.552879333496094,,126.77523803710938,277.9911804199219,38.849998474121094,,128.10665893554688,300.3999938964844,39.349998474121094,,131.16000366210938,304.6499938964844,37.900001525878906,,124.98666381835938,299.75,38.099998474121094,,125.12000274658203,302.54998779296875,12465024,,2422125,15488764
2022-03-31,33.42333221435547,,124.2022705078125,273.8731689453125,38.70000076293945,,125.50666809082031,295.95001220703125,39.45000076293945,,129.73333740234375,301.6499938964844,38.5,,124.13999938964844,295.1000061035156,39.150001525878906,,129.73333740234375,300.0,5916933,,2390032,14476178
2022-04-01,35.49609375,,123.8855972290039,278.4538879394531,41.099998474121094,,125.1866683959961,300.8999938964844,41.25,,127.913330078125,301.70001220703125,38.5,,124.23332977294922,294.6499938964844,38.79999923706055,,124.66666412353516,295.8500061035156,14545312,,3350175,8567994
2022-04-04,36.05746841430664,,125.64708709716797,280.212158203125,41.75,,126.96666717529297,302.79998779296875,42.45000076293945,,127.6933364868164,303.25,41.0,,125.48666381835938,299.5,41.349998474121094,,126.1066665649414,302.5,14137132,,2894047,8855948
2022-04-05,37.48249816894531,,125.95056915283203,279.5356750488281,43.400001525878906,,127.27333068847656,299.57501220703125,43.75,,128.53334045410156,304.75,41.650001525878906,,125.86666870117188,299.0249938964844,42.099998474121094,,127.5199966430664,302.7250061035156,17591609,,3755992,12862488
2022-04-06,37.69841003417969,,128.4443817138672,276.9229431152344,43.650001525878906,,129.7933349609375,296.7749938964844,44.54999923706055,,130.6666717529297,299.0,42.599998474121094,,126.24666595458984,295.5,43.0,,127.33333587646484,299.0,19325602,,3820972,8235902
2022-04-07,37.0506706237793,,126.69609069824219,270.9977111816406,42.900001525878906,,128.02667236328125,290.42498779296875,44.849998474121094,,133.1999969482422,296.0,42.650001525878906,,126.69999694824219,288.75,43.95000076293945,,130.95333862304688,296.0,21704194,,5950380,15721530
2022-04-08,38.04386901855469,,126.96656036376953,272.3040771484375,44.04999923706055,,128.3000030517578,291.82501220703125,44.650001525878906,,130.95333862304688,293.5,43.400001525878906,,127.33333587646484,290.25,43.70000076293945,,129.67999267578125,293.0,17566963,,2126895,8636632
2022-04-11,37.52567672729492,,125.7526626586914,266.4488220214844,43.45000076293945,,127.07333374023438,285.54998779296875,44.5,,129.26666259765625,292.125,43.25,,126.80000305175781,284.04998779296875,44.25,,129.26666259765625,292.0,10125713,,2661300,17164216
2022-04-12,36.48929977416992,,129.82322692871094,260.66357421875,42.25,,131.18666076660156,279.3500061035156,43.599998474121094,,132.57333374023438,284.0,41.70000076293945,,126.01333618164062,278.1000061035156,43.599998474121094,,127.19999694824219,284.0,11628508,,7868940,16338532
2022-04-13,36.27338409423828,,133.40562438964844,260.8968200683594,42.0,,134.80667114257812,279.6000061035156,42.849998474121094,,140.1133270263672,282.75,41.900001525878906,,132.53334045410156,277.29998779296875,42.599998474121094,,132.6666717529297,280.0,7544379,,10140465,11204576
2022-04-18,35.62564468383789,,139.70611572265625,251.28582763671875,41.25,,141.17333984375,269.29998779296875,41.54999923706055,,144.0,274.92498779296875,40.75,,134.93333435058594,268.0,41.400001525878906,,135.19332885742188,274.92498779296875,6782289,,13245622,18930062
2022-04-19,35.668827056884766,,138.11614990234375,247.48342895507812,41.29999923706055,,139.56666564941406,265.2250061035156,42.29999923706055,,146.26666259765625,272.7749938964844,40.599998474121094,,138.24000549316406,263.0249938964844,41.400001525878906,,144.0,272.0,7300267,,5495550,13286008
2022-04-20,35.366546630859375,,141.2103271484375,250.30606079101562,40.95000076293945,,142.69332885742188,268.25,41.79999923706055,,149.1999969482422,270.2749938964844,40.79999923706055,,141.413330078125,265.67498779296875,41.5,,141.7066650390625,268.0,4714215,,9163065,8660976
2022-04-21,35.366546630859375,,139.33006286621094,251.56578063964844,40.95000076293945,,140.7933349609375,269.6000061035156,41.70000076293945,,147.86666870117188,271.25,40.70000076293945,,139.1999969482422,268.67498779296875,41.45000076293945,,147.86666870117188,270.5,5606083,,4874055,13388782
2022-04-22,35.021087646484375,,137.21229553222656,250.86593627929688,40.54999923706055,,138.65333557128906,268.8500061035156,41.150001525878906,,142.54666137695312,270.42498779296875,40.45000076293945,,137.76666259765625,265.32501220703125,40.79999923706055,,138.93333435058594,267.5,4183677,,5749837,9782424
2022-04-25,34.459716796875,,144.45620727539062,246.97018432617188,39.900001525878906,,145.97332763671875,264.67498779296875,40.29999923706055,,147.10000610351562,265.57501220703125,39.54999923706055,,138.22666931152344,261.6499938964844,40.20000076293945,,138.53334045410156,264.9750061035156,5986629,,10001730,9473768
2022-04-26,34.761993408203125,,141.27627563476562,246.9235382080078,40.25,,142.75999450683594,264.625,40.70000076293945,,152.93333435058594,268.875,40.099998474121094,,141.86666870117188,263.54998779296875,40.54999923706055,,150.13333129882812,268.5,3972385,,8202847,8718740
2022-04-27,34.24380111694336,,136.75704956054688,242.1180419921875,39.650001525878906,,138.19332885742188,259.4750061035156,40.599998474121094,,143.39332580566406,263.5,39.45000076293945,,137.73333740234375,257.25,40.5,,142.75999450683594,263.5,7208267,,15241560,16275078
2022-04-28,34.200618743896484,,139.81166076660156,243.79763793945312,39.599998474121094,,141.27999877929688,261.2749938964844,39.900001525878906,,146.93333435058594,263.32501220703125,39.5,,140.0,258.0,39.900001525878906,,140.26666259765625,262.0,3352955,,16784722,13241338
2022-04-29,32.9051399230957,,142.97183227539062,237.38250732421875,38.099998474121094,,144.47332763671875,254.39999389648438,40.099998474121094,,153.86000061035156,264.25,37.79999923706055,,143.33999633789062,253.5,39.75,,143.97999572753906,264.25,13706773,,23886022,24151260
2022-05-02,33.33696365356445,,145.78228759765625,230.944091796875,38.599998474121094,,147.31333923339844,247.5,38.75,,150.93333435058594,259.5,37.849998474121094,,144.01333618164062,246.3000030517578,38.0,,144.26666259765625,257.75,6516824,,11159670,43822854
2022-05-04,32.25739669799805,,143.82289123535156,229.4277801513672,37.349998474121094,,145.3333282470703,245.875,39.0,,149.97332763671875,251.9250030517578,37.0,,143.73333740234375,244.625,38.75,,148.6666717529297,250.0,8219778,,6783112,17267854
2022-05-05,31.782392501831055,,145.0500030517578,233.81338500976562,36.79999923706055,,146.57333374023438,250.5749969482422,37.900001525878906,,149.03334045410156,251.85000610351562,36.650001525878906,,140.26666259765625,248.14999389648438,37.75,,146.086669921875,250.5,6002078,,23735580,10869532
2022-05-06,30.832374572753906,,141.92283630371094,226.32521057128906,35.70000076293945,,143.413330078125,242.5500030517578,37.45000076293945,,145.10000610351562,245.4499969482422,35.54999923706055,,141.3333282470703,240.5,36.29999923706055,,144.53334045410156,245.0,12422004,,3163410,18441782
2022-05-09,30.832374572753906,,139.71929931640625,225.41543579101562,35.70000076293945,,141.18666076660156,241.5749969482422,36.150001525878906,,143.18666076660156,244.6750030517578,35.349998474121094,,140.0,237.3000030517578,35.70000076293945,,141.3333282470703,241.0,6352848,,7912170,16675250
2022-05-10,31.13465118408203,,142.74090576171875,222.849365234375,36.04999923706055,,144.24000549316406,238.8249969482422,36.5,,145.83999633789062,241.875,35.70000076293945,,140.5800018310547,238.0749969482422,35.70000076293945,,142.06666564941406,241.5,6375913,,7910280,14969534
2022-05-11,30.18463706970215,,138.46578979492188,220.1667022705078,34.95000076293945,,139.9199981689453,235.9499969482422,36.5,,147.36666870117188,240.97500610351562,34.29999923706055,,137.3333282470703,231.27499389648438,36.150001525878906,,144.13333129882812,240.02499389648438,9800136,,8506612,21029342
2022-05-12,29.148252487182617,,140.4252166748047,221.0531463623047,33.75,,141.89999389648438,236.89999389648438,34.75,,143.19332885742188,238.0,33.5,,138.04666137695312,231.0749969482422,34.70000076293945,,139.9933319091797,234.0500030517578,7742862,,8598727,14573000
2022-05-13,31.22102165222168,,143.96144104003906,218.650390625,36.150001525878906,,145.47332763671875,234.3249969482422,37.70000076293945,,148.13333129882812,239.75,33.849998474121094,,142.7066650390625,233.5,34.5,,144.6666717529297,239.75,24779087,,13239652,16775318
2022-05-16,31.911941528320312,,145.72291564941406,218.34713745117188,36.95000076293945,,147.25332641601562,234.0,37.25,,149.3333282470703,237.1750030517578,36.29999923706055,,145.36000061035156,232.5,36.5,,146.6666717529297,237.0,8074357,,3116880,7314066
2022-05-17,31.868755340576172,,146.44862365722656,227.04835510253906,36.900001525878906,,147.98666381835938,243.3249969482422,37.29999923706055,,152.6666717529297,244.5,36.5,,146.6999969482422,234.14999389648438,37.29999923706055,,148.0,235.5,7333486,,7148842,11321450
