Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2022-10-14,39.29136657714844,,203.67396545410156,185.1475830078125,176.0307159423828,402.4203186035156,43.099998474121094,,205.3000030517578,287.8500061035156,188.64999389648438,411.8500061035156,44.099998474121094,,215.39999389648438,299.3500061035156,193.75,421.79998779296875,42.900001525878906,,204.0,286.45001220703125,188.125,410.45001220703125,43.849998474121094,,215.39999389648438,299.3500061035156,193.5,419.95001220703125,2638619,,8041445,10076381,27864794,835504
2022-10-17,40.066253662109375,,196.6202850341797,180.13052368164062,175.00430297851562,409.26007080078125,43.95000076293945,,198.19000244140625,280.04998779296875,187.5500030517578,418.8500061035156,44.20000076293945,,202.89999389648438,285.79998779296875,189.47500610351562,422.0,42.599998474121094,,197.1199951171875,277.6499938964844,186.1999969482422,408.6499938964844,43.099998474121094,,202.0,285.75,188.64999389648438,412.8999938964844,5389780,,12143585,9189148,16909538,1270454
2022-10-18,41.88951873779297,,198.27706909179688,179.9054412841797,176.9638214111328,406.03558349609375,45.95000076293945,,199.86000061035156,279.70001220703125,189.64999389648438,415.54998779296875,46.20000076293945,,201.38999938964844,284.3999938964844,192.125,421.8500061035156,44.150001525878906,,193.02000427246094,279.0,189.1999969482422,412.25,44.25,,200.0,282.5,191.85000610351562,420.95001220703125,16359649,,12065360,6076753,22328480,631852
2022-10-19,42.11742401123047,,201.62039184570312,178.32955932617188,176.38063049316406,400.85693359375,46.20000076293945,,203.22999572753906,277.25,189.02499389648438,410.25,46.79999923706055,,204.94000244140625,282.95001220703125,190.60000610351562,418.75,45.79999923706055,,198.1300048828125,276.29998779296875,188.52499389648438,409.75,46.20000076293945,,201.39999389648438,281.0,190.60000610351562,415.54998779296875,9284004,,12112600,5047001,10198278,988434
2022-10-20,43.074642181396484,,202.2949676513672,181.93148803710938,177.99024963378906,404.814208984375,47.25,,203.91000366210938,282.8500061035156,190.75,414.29998779296875,47.75,,205.0,283.8500061035156,191.3000030517578,415.8999938964844,45.75,,199.0,273.70001220703125,188.0,408.6499938964844,46.20000076293945,,202.83999633789062,275.3999938964844,188.5,409.75,19902538,,8580415,5655577,11868814,452554
2022-10-21,44.80674743652344,,201.01516723632812,180.16268920898438,178.4801025390625,400.75921630859375,49.150001525878906,,202.6199951171875,280.1000061035156,191.27499389648438,410.1499938964844,49.54999923706055,,207.1999969482422,284.8500061035156,191.64999389648438,416.1000061035156,47.5,,201.1999969482422,277.75,190.10000610351562,408.8500061035156,47.54999923706055,,203.91000366210938,284.0,191.25,414.29998779296875,35137683,,8405890,5352956,8931540,459263
2022-10-24,44.53324890136719,,204.3188018798828,181.2239990234375,179.48321533203125,400.75921630859375,48.849998474121094,,205.9499969482422,281.75,192.35000610351562,410.1499938964844,50.0,,207.0399932861328,282.70001220703125,193.1999969482422,410.1499938964844,48.70000076293945,,203.99000549316406,280.5,192.0,410.1499938964844,49.900001525878906,,205.39999389648438,282.70001220703125,193.1999969482422,410.1499938964844,5041248,,802285,1607171,3472470,0
2022-10-25,47.0858268737793,,204.90414428710938,180.09840393066406,179.45986938476562,407.84326171875,51.650001525878906,,206.5399932861328,280.0,192.3249969482422,417.3999938964844,52.5,,210.5800018310547,282.3999938964844,193.22500610351562,420.3500061035156,48.5,,205.1699981689453,278.70001220703125,191.8249969482422,410.3999938964844,48.900001525878906,,206.60000610351562,282.0,193.22500610351562,414.0,33741205,,13205835,5339921,5783256,870687
2022-10-27,48.22536849975586,,208.79310607910156,185.46917724609375,178.5267791748047,423.67236328125,52.900001525878906,,210.4600067138672,288.3500061035156,191.3249969482422,433.6000061035156,53.349998474121094,,213.5399932861328,292.3999938964844,193.47500610351562,434.8999938964844,51.5,,205.52999877929688,284.0,190.5500030517578,416.6000061035156,51.650001525878906,,208.0,284.1000061035156,193.0,419.5,23468602,,14315445,14336599,11723118,2744073
2022-10-28,48.90909194946289,,206.36248779296875,183.21795654296875,178.80670166015625,420.1547546386719,53.650001525878906,,208.00999450683594,284.8500061035156,191.625,430.0,54.099998474121094,,212.94000244140625,289.75,192.9250030517578,437.0,52.849998474121094,,207.8000030517578,279.54998779296875,191.0,428.6000061035156,53.45000076293945,,211.52000427246094,289.75,191.39999389648438,435.79998779296875,22917657,,6070505,9449012,7609676,1470279
2022-10-31,49.137001037597656,,208.14822387695312,180.6129608154297,180.34634399414062,423.42803955078125,53.900001525878906,,209.80999755859375,280.79998779296875,193.27499389648438,433.3500061035156,54.70000076293945,,211.0,284.95001220703125,194.1999969482422,443.0,52.95000076293945,,206.4199981689453,273.79998779296875,192.375,431.8500061035156,53.79999923706055,,209.3699951171875,274.0,193.27499389648438,432.0,20844507,,6765570,12599029,6638382,2059627
2022-11-01,47.951873779296875,,219.64646911621094,184.53651428222656,183.07568359375,423.1349182128906,52.599998474121094,,221.39999389648438,286.8999938964844,196.1999969482422,433.04998779296875,55.20000076293945,,222.8000030517578,288.79998779296875,196.5,438.79998779296875,52.20000076293945,,210.47999572753906,281.0,193.3000030517578,429.79998779296875,54.20000076293945,,212.0,281.54998779296875,194.0,435.54998779296875,17543556,,25220955,9070975,11540196,1391203
2022-11-02,47.3137321472168,,223.71395874023438,191.19374084472656,183.79884338378906,427.14105224609375,51.900001525878906,,225.5,297.25,196.97500610351562,437.1499938964844,53.20000076293945,,233.0,299.45001220703125,197.4250030517578,442.1499938964844,51.25,,222.0,285.25,195.3249969482422,432.3999938964844,53.0,,222.0,285.5,196.4250030517578,433.3500061035156,10868384,,17863795,20332664,6716614,1732032
2022-11-03,49.137001037597656,,235.91656494140625,194.82785034179688,181.25611877441406,428.606689453125,53.900001525878906,,237.8000030517578,302.8999938964844,194.25,438.6499938964844,54.099998474121094,,246.60000610351562,304.29998779296875,196.875,440.0,51.20000076293945,,225.6699981689453,292.5,192.77499389648438,432.5,51.400001525878906,,226.0,292.5,194.875,437.1499938964844,15499173,,30388560,19690261,10312476,824790
2022-11-04,50.36770248413086,,225.97593688964844,207.08099365234375,182.21253967285156,430.02349853515625,55.25,,227.77999877929688,321.95001220703125,195.27499389648438,440.1000061035156,55.400001525878906,,244.0,324.6000061035156,196.1999969482422,441.0,54.04999923706055,,226.39999389648438,303.5,192.8249969482422,434.54998779296875,54.20000076293945,,238.9600067138672,303.5,194.25,440.8500061035156,23762838,,14999645,52129584,9023630,1099357
2022-11-07,53.37609100341797,,226.51165771484375,197.17555236816406,182.65579223632812,440.7227783203125,58.54999923706055,,228.32000732421875,306.54998779296875,195.75,451.04998779296875,59.150001525878906,,234.44000244140625,324.45001220703125,197.4250030517578,453.95001220703125,56.0,,222.44000244140625,298.54998779296875,193.8000030517578,441.25,56.0,,230.5800018310547,324.45001220703125,196.5,447.20001220703125,36296784,,10187815,38854124,8252598,2410897
2022-11-09,58.39006805419922,,227.79144287109375,197.8509521484375,182.39918518066406,438.1334533691406,64.05000305175781,,229.61000061035156,307.6000061035156,195.47500610351562,448.3999938964844,64.5,,235.89999389648438,314.79998779296875,197.1999969482422,453.45001220703125,59.099998474121094,,225.39999389648438,302.1499938964844,194.5749969482422,445.04998779296875,59.25,,233.8000030517578,307.8500061035156,197.02499389648438,451.04998779296875,83690888,,12496880,20764922,6862546,1414308
2022-11-10,60.94264221191406,,226.0056915283203,197.56150817871094,181.44271850585938,423.86773681640625,66.8499984741211,,227.80999755859375,307.1499938964844,194.4499969482422,433.79998779296875,67.5,,230.4600067138672,309.75,195.5500030517578,454.04998779296875,64.05000305175781,,225.0800018310547,304.0,193.5,423.45001220703125,65.0,,230.4600067138672,304.3999938964844,194.39999389648438,448.3999938964844,79270287,,6096780,8723702,5494908,1876942
2022-11-11,60.94264221191406,,219.52740478515625,200.93833923339844,186.48150634765625,419.61737060546875,66.8499984741211,,221.27999877929688,312.3999938964844,199.85000610351562,429.45001220703125,69.3499984741211,,232.58999633789062,315.0,202.9250030517578,445.25,65.80000305175781,,219.02999877929688,309.0,198.625,421.29998779296875,67.5,,229.1999969482422,311.1499938964844,199.25,435.6499938964844,42272447,,9888645,15276115,28417046,3680644
2022-11-14,59.02821350097656,,215.1424102783203,202.4499053955078,185.01187133789062,414.0967102050781,64.75,,216.86000061035156,314.75,198.27499389648438,423.79998779296875,66.75,,227.0,321.0,201.3249969482422,425.6000061035156,64.30000305175781,,215.11000061035156,313.04998779296875,197.77499389648438,411.79998779296875,66.75,,222.1999969482422,315.0,201.3249969482422,423.8500061035156,19997049,,9982710,19802445,17623428,1245780
2022-11-15,57.52401351928711,,216.78927612304688,204.9583740234375,185.2917938232422,407.2081298828125,63.099998474121094,,218.52000427246094,318.6499938964844,198.5749969482422,416.75,65.25,,223.0,319.3999938964844,199.77499389648438,425.70001220703125,62.0,,216.88999938964844,312.29998779296875,197.0,414.04998779296875,64.75,,217.94000244140625,316.20001220703125,199.02499389648438,423.79998779296875,15990986,,8554785,10006142,12462712,940631
2022-11-16,60.21333312988281,,224.52749633789062,200.64891052246094,185.8050079345703,405.5470275878906,66.05000305175781,,226.32000732421875,311.95001220703125,199.125,415.04998779296875,67.30000305175781,,229.60000610351562,320.6499938964844,200.85000610351562,419.45001220703125,63.150001525878906,,220.60000610351562,309.6000061035156,198.10000610351562,413.0,63.54999923706055,,220.60000610351562,320.0,199.5,416.8999938964844,31193345,,12292960,9748748,11039528,586968
2022-11-17,64.04219055175781,,227.77159118652344,197.657958984375,185.1051788330078,399.04931640625,70.25,,229.58999633789062,307.29998779296875,198.375,408.3999938964844,70.9000015258789,,230.16000366210938,311.5,199.0,418.5,66.44999694824219,,224.60000610351562,303.6000061035156,197.5,407.04998779296875,67.0,,228.52999877929688,311.5,198.9499969482422,416.79998779296875,45850103,,8718475,10016310,6057616,803454
2022-11-18,67.3696517944336,,226.96800231933594,199.65194702148438,183.75216674804688,392.3072814941406,73.9000015258789,,228.77999877929688,310.3999938964844,196.9250030517578,401.5,74.44999694824219,,230.60000610351562,317.3500061035156,199.4499969482422,410.0,70.9000015258789,,227.0,308.3999938964844,196.39999389648438,400.25,71.0,,230.16000366210938,312.3999938964844,198.9250030517578,408.3999938964844,62076139,,5886150,18774925,9546202,899247
2022-11-21,69.42082977294922,,218.91232299804688,198.0438995361328,181.32611083984375,388.0080261230469,76.1500015258789,,220.66000366210938,307.8999938964844,194.3249969482422,397.1000061035156,76.6500015258789,,231.10000610351562,313.8999938964844,197.22500610351562,401.3999938964844,71.25,,219.3300018310547,306.5,193.8000030517578,395.04998779296875,73.8499984741211,,228.77999877929688,313.8999938964844,196.9250030517578,401.0,45266968,,8510920,11979024,7904612,654445
2022-11-22,69.96780395507812,,229.2100830078125,199.45896911621094,181.39608764648438,383.2690734863281,76.75,,231.0399932861328,310.1000061035156,194.39999389648438,392.25,78.3499984741211,,232.0,311.8999938964844,194.6999969482422,397.8999938964844,75.55000305175781,,221.75999450683594,306.54998779296875,192.25,390.0,76.69999694824219,,221.89999389648438,309.45001220703125,194.5,395.20001220703125,37354719,,10013025,9990931,8410828,1330083
2022-11-23,69.10175323486328,,231.05535888671875,198.01173400878906,181.3727569580078,385.0278625488281,75.80000305175781,,232.89999389648438,307.8500061035156,194.375,394.04998779296875,77.19999694824219,,235.0,313.5,195.97500610351562,395.3500061035156,74.5999984741211,,227.60000610351562,304.6499938964844,194.0,390.8500061035156,76.44999694824219,,232.39999389648438,313.5,195.375,392.25,19946011,,8722820,19347161,6717760,771815
2022-11-24,71.65432739257812,,233.2776336669922,199.97352600097656,185.8050079345703,384.00189208984375,78.5999984741211,,235.13999938964844,310.8999938964844,199.125,393.0,79.19999694824219,,236.0,311.3999938964844,199.875,396.6000061035156,75.80000305175781,,228.8000030517578,307.75,194.5749969482422,390.6000061035156,75.80000305175781,,233.02999877929688,308.95001220703125,194.9499969482422,395.04998779296875,29385079,,6595890,9754111,13370266,954533
2022-11-25,69.7398910522461,,228.56524658203125,203.6076202392578,187.92782592773438,392.8935546875,76.5,,230.38999938964844,316.54998779296875,201.39999389648438,402.1000061035156,80.6500015258789,,237.0,317.3500061035156,202.1999969482422,404.0,76.19999694824219,,228.9499969482422,309.6000061035156,197.9499969482422,392.3999938964844,79.25,,233.0,312.5,199.5,395.0,31513910,,5564335,11546335,13648550,1577153
2022-11-28,72.42920684814453,,234.78558349609375,199.74838256835938,189.25750732421875,390.79278564453125,79.44999694824219,,236.66000366210938,310.54998779296875,202.8249969482422,399.95001220703125,79.75,,237.1999969482422,317.8500061035156,204.72500610351562,404.95001220703125,76.6500015258789,,228.39999389648438,309.6499938964844,201.0,398.95001220703125,77.0,,230.38999938964844,317.5,201.39999389648438,404.1499938964844,23363903,,11396870,16890293,13679200,601071
2022-11-29,74.93620300292969,,227.41445922851562,205.74664306640625,189.02423095703125,396.06915283203125,82.19999694824219,,229.22999572753906,301.8500061035156,202.5749969482422,405.3500061035156,82.69999694824219,,235.72000122070312,302.95001220703125,204.4499969482422,408.5,77.9000015258789,,226.1999969482422,295.0,201.4499969482422,400.0,79.30000305175781,,235.72000122070312,296.0,201.5,400.8500061035156,37047392,,9661540,14184054,9102602,756275
2022-11-30,74.43480682373047,,247.9703369140625,207.45068359375,189.8406982421875,400.51495361328125,81.6500015258789,,249.9499969482422,304.3500061035156,203.4499969482422,409.8999938964844,83.69999694824219,,264.79998779296875,307.1499938964844,204.0,410.95001220703125,79.80000305175781,,230.1999969482422,300.6499938964844,201.3249969482422,404.25,81.8499984741211,,230.1999969482422,301.0,203.4499969482422,407.3999938964844,26927919,,175538615,10300275,13892346,972357
2022-12-01,74.29805755615234,,250.83741760253906,211.47225952148438,193.01327514648438,401.736328125,81.5,,252.83999633789062,310.25,206.85000610351562,411.1499938964844,82.55000305175781,,256.92999267578125,312.5,208.1750030517578,414.3500061035156,79.5999984741211,,248.2100067138672,304.70001220703125,205.8249969482422,408.3500061035156,82.0999984741211,,255.0,306.0,206.4250030517578,413.0,22969666,,22526180,14208907,15852984,607933
2022-12-02,74.7994613647461,,261.63128662109375,213.9261016845703,192.40675354003906,405.98675537109375,82.05000305175781,,263.7200012207031,313.8500061035156,206.1999969482422,415.5,82.4000015258789,,270.79998779296875,315.8500061035156,206.9499969482422,416.5,80.9000015258789,,251.1199951171875,308.3999938964844,204.52499389648438,409.20001220703125,81.30000305175781,,252.8000030517578,310.1499938964844,206.89999389648438,410.3999938964844,14965784,,28244415,14526593,11726622,740978
2022-12-05,75.5743408203125,,268.4171142578125,217.60678100585938,192.3834228515625,403.98370361328125,82.9000015258789,,270.55999755859375,319.25,206.1750030517578,413.45001220703125,83.6500015258789,,275.5299987792969,322.20001220703125,207.47500610351562,418.1000061035156,81.80000305175781,,258.4700012207031,315.1000061035156,205.3249969482422,410.6499938964844,82.30000305175781,,263.3999938964844,315.5,206.625,418.1000061035156,14006192,,9873510,17018137,9947062,596116
2022-12-06,80.36041259765625,,259.8455505371094,214.33505249023438,191.91688537597656,400.75921630859375,88.1500015258789,,261.9200134277344,314.45001220703125,205.6750030517578,410.1499938964844,89.80000305175781,,272.54998779296875,318.8999938964844,206.3000030517578,414.3500061035156,82.6500015258789,,260.0,313.1000061035156,203.89999389648438,408.0,82.9000015258789,,270.3999938964844,318.5,205.25,413.0,58814030,,16004825,7693396,8832518,391512
2022-12-07,79.08413696289062,,259.7066345214844,213.27853393554688,189.56077575683594,395.971435546875,86.75,,261.7799987792969,312.8999938964844,203.14999389648438,405.25,89.44999694824219,,271.32000732421875,315.5,204.75,413.1499938964844,86.0999984741211,,259.6099853515625,311.1499938964844,202.64999389648438,404.6000061035156,88.55000305175781,,263.92999267578125,315.0,204.5,410.29998779296875,27700707,,13389655,5552148,6568616,594974
2022-12-08,80.67948913574219,,271.1849670410156,213.9261016845703,188.3477325439453,402.61572265625,88.5,,273.3500061035156,313.8500061035156,201.85000610351562,412.04998779296875,89.4000015258789,,276.0,316.5,204.0,413.0,85.0999984741211,,262.1300048828125,311.1000061035156,201.64999389648438,404.6000061035156,86.75,,262.6000061035156,312.70001220703125,203.625,405.1000061035156,33516963,,10733150,5763591,8940712,545877
2022-12-09,76.30364227294922,,279.8160705566406,210.51797485351562,183.84548950195312,398.4142150878906,83.69999694824219,,282.04998779296875,308.8500061035156,197.02499389648438,407.75,91.25,,285.9200134277344,317.5,203.0,414.70001220703125,81.0,,269.010009765625,306.0,195.625,405.0,89.0,,273.0,316.0,203.0,412.8999938964844,44709555,,13914230,7643243,15423336,443448
2022-12-12,79.85901641845703,,273.0699157714844,210.55203247070312,184.91854858398438,396.5577087402344,87.5999984741211,,275.25,308.8999938964844,198.1750030517578,405.8500061035156,88.3499984741211,,286.489990234375,309.6000061035156,198.75,410.29998779296875,82.69999694824219,,273.4599914550781,299.54998779296875,194.0,403.20001220703125,83.5999984741211,,283.0,308.70001220703125,196.4499969482422,408.95001220703125,27780706,,10344540,8476131,10365880,771773
2022-12-13,85.46556091308594,,272.47467041015625,213.4489288330078,185.57174682617188,396.99737548828125,93.75,,274.6499938964844,313.1499938964844,198.875,406.29998779296875,94.4000015258789,,277.489990234375,316.1499938964844,199.6750030517578,408.1499938964844,87.5,,272.3999938964844,309.8999938964844,198.0,404.1000061035156,88.0999984741211,,276.0,310.25,199.1750030517578,405.0,56779680,,6597275,8177297,6813842,377060
2022-12-14,85.96694946289062,,275.57000732421875,215.4256134033203,186.6448211669922,401.0035400390625,94.30000305175781,,277.7699890136719,316.04998779296875,200.02499389648438,410.3999938964844,96.4000015258789,,284.0,318.0,202.25,412.0,90.80000305175781,,275.6300048828125,314.0,199.625,406.54998779296875,94.4000015258789,,276.0,314.5,200.39999389648438,407.29998779296875,59058653,,7792780,7878753,9995152,735277
2022-12-15,82.09251403808594,,274.4390563964844,211.94935607910156,184.3820343017578,399.2447509765625,90.05000305175781,,276.6300048828125,310.95001220703125,197.60000610351562,408.6000061035156,94.94999694824219,,279.8800048828125,317.0,199.875,412.8500061035156,89.4000015258789,,273.010009765625,310.29998779296875,197.02499389648438,406.6499938964844,94.5,,277.0,315.0,199.875,411.0,40573474,,6534520,5846776,7766926,585464
2022-12-16,77.21527862548828,,277.1176452636719,209.80230712890625,181.83929443359375,398.56072998046875,84.69999694824219,,279.3299865722656,307.79998779296875,194.875,407.8999938964844,90.0999984741211,,283.6000061035156,314.79998779296875,197.39999389648438,410.3999938964844,84.0,,268.0,307.0,194.02499389648438,404.6000061035156,90.0999984741211,,276.6300048828125,310.0,195.6999969482422,408.0,36601861,,8301915,7609735,18012634,647685
2022-12-19,77.5799331665039,,280.5403137207031,214.2668914794922,181.51272583007812,399.8798522949219,85.0999984741211,,282.7799987792969,314.3500061035156,194.52499389648438,409.25,88.30000305175781,,284.20001220703125,315.0,195.25,411.3999938964844,83.5,,277.0,308.5,192.85000610351562,404.6000061035156,85.5,,284.20001220703125,308.8999938964844,194.22500610351562,407.8999938964844,30515295,,5216465,5148697,8838046,758508
2022-12-20,76.44039154052734,,276.0561218261719,212.73326110839844,181.46607971191406,401.9317626953125,83.8499984741211,,278.260009765625,312.1000061035156,194.47500610351562,411.3500061035156,85.8499984741211,,282.2900085449219,314.3999938964844,194.9499969482422,412.5,82.5999984741211,,275.3999938964844,307.1000061035156,191.5,404.75,85.0999984741211,,280.5,313.8999938964844,194.39999389648438,406.54998779296875,20115261,,6758170,7495069,8778558,789245
2022-12-21,74.02456665039062,,272.0580139160156,206.6668243408203,181.72267150878906,412.2402038574219,81.19999694824219,,274.2300109863281,303.20001220703125,194.75,421.8999938964844,87.19999694824219,,284.489990234375,314.8999938964844,196.625,426.0,80.0999984741211,,271.0,300.04998779296875,193.9250030517578,410.29998779296875,84.3499984741211,,281.3999938964844,313.6499938964844,195.4499969482422,410.6000061035156,32448774,,5380270,10996743,10215214,2697599
2022-12-22,69.42082977294922,,273.9231262207031,205.8829803466797,181.3727569580078,413.8524169921875,76.1500015258789,,276.1099853515625,302.04998779296875,194.375,423.54998779296875,83.0,,279.79998779296875,307.45001220703125,195.97500610351562,427.95001220703125,75.19999694824219,,261.17999267578125,298.45001220703125,193.0,416.25,81.5999984741211,,274.0,305.70001220703125,195.0500030517578,427.95001220703125,39579007,,10006060,9075631,9093800,1770189
2022-12-23,61.58078384399414,,255.48036193847656,194.397705078125,176.19400024414062,410.67681884765625,67.55000305175781,,257.5199890136719,285.20001220703125,188.8249969482422,420.29998779296875,76.75,,273.0,300.8500061035156,192.9250030517578,430.0,66.69999694824219,,252.61000061035156,283.95001220703125,188.5,418.8999938964844,75.0,,273.0,299.0,192.0,423.5,51880207,,6547985,11859798,12120710,2075717
2022-12-26,73.15852355957031,,268.39727783203125,201.82733154296875,177.523681640625,411.1165466308594,80.25,,270.5400085449219,296.1000061035156,190.25,420.75,81.05000305175781,,273.94000244140625,297.45001220703125,190.8000030517578,423.3500061035156,68.05000305175781,,252.0399932861328,281.79998779296875,188.14999389648438,416.1499938964844,68.5,,258.010009765625,285.75,189.0,421.0,75502824,,5318965,7669940,7261148,762148
2022-12-27,75.4375991821289,,261.6907958984375,209.70004272460938,180.36965942382812,409.69976806640625,82.75,,263.7799987792969,307.6499938964844,193.3000030517578,419.29998779296875,86.4000015258789,,274.8800048828125,309.0,193.6750030517578,423.0,80.0999984741211,,262.20001220703125,299.0,190.125,417.1499938964844,83.25,,271.6000061035156,299.1000061035156,191.25,423.0,93290300,,4027200,11251874,7685840,547340
2022-12-28,72.38362884521484,,262.5935974121094,207.82554626464844,180.9295196533203,405.74249267578125,79.4000015258789,,264.69000244140625,304.8999938964844,193.89999389648438,415.25,83.44999694824219,,268.8900146484375,306.95001220703125,194.77499389648438,420.8500061035156,77.94999694824219,,261.7799987792969,304.1000061035156,191.625,414.3500061035156,82.75,,265.1499938964844,306.95001220703125,192.5,420.54998779296875,60509346,,4201290,5313187,7676002,518402
2022-12-29,71.10734558105469,,269.29010009765625,209.32516479492188,182.30587768554688,407.7944030761719,78.0,,271.44000244140625,307.1000061035156,195.375,417.3500061035156,80.4000015258789,,273.79998779296875,308.5,196.0500030517578,422.75,77.25,,258.2799987792969,301.04998779296875,192.39999389648438,414.0,79.0,,263.0,303.04998779296875,193.125,415.25,39390438,,5263845,6837877,9485398,1298900
2022-12-30,73.2952651977539,,262.4150085449219,210.2112579345703,183.2389678955078,410.3348693847656,80.4000015258789,,264.510009765625,308.3999938964844,196.375,419.95001220703125,81.5,,276.0299987792969,313.8500061035156,198.14999389648438,421.8500061035156,79.5,,263.0199890136719,307.3999938964844,195.77499389648438,413.54998779296875,80.19999694824219,,272.79998779296875,309.5,196.5,419.45001220703125,35335762,,4753970,6318160,8256556,1222303
2023-01-02,74.20689392089844,,264.5082702636719,215.45974731445312,183.37893676757812,410.4814453125,81.4000015258789,,266.6199951171875,316.1000061035156,196.52499389648438,420.1000061035156,82.30000305175781,,271.5,318.0,196.9499969482422,421.45001220703125,80.19999694824219,,263.6000061035156,309.20001220703125,195.25,414.1499938964844,80.9000015258789,,267.8900146484375,309.95001220703125,196.5,419.8500061035156,25652957,,4200580,13487019,5559512,562491
2023-01-03,74.98178100585938,,259.2701416015625,217.81126403808594,185.2451629638672,414.9272155761719,82.25,,261.3399963378906,319.54998779296875,198.52499389648438,424.6499938964844,83.5999984741211,,267.94000244140625,321.6000061035156,198.875,425.54998779296875,81.5999984741211,,260.2200012207031,314.25,195.85000610351562,418.70001220703125,81.69999694824219,,266.6199951171875,316.1000061035156,196.52499389648438,420.1000061035156,20994008,,3912800,10680716,5994422,626223
2023-01-04,73.4320068359375,,259.6371765136719,210.14306640625,181.81597900390625,414.14556884765625,80.55000305175781,,261.7099914550781,308.29998779296875,194.85000610351562,423.8500061035156,83.0999984741211,,265.70001220703125,318.3999938964844,198.75,427.3500061035156,79.5999984741211,,260.0,306.20001220703125,194.3000030517578,419.79998779296875,82.5,,262.70001220703125,318.0,198.75,425.95001220703125,24618028,,3949595,16035314,8926522,482555
2023-01-05,73.47758483886719,,259.69671630859375,212.22203063964844,180.50962829589844,422.402099609375,80.5999984741211,,261.7699890136719,311.3500061035156,193.4499969482422,432.29998779296875,81.80000305175781,,266.17999267578125,312.0,196.10000610351562,433.29998779296875,79.30000305175781,,254.1999969482422,307.45001220703125,191.875,423.3999938964844,81.0,,262.7900085449219,310.0,195.0,425.0,18355266,,8763650,6589413,9568980,2084601
2023-01-06,73.659912109375,,258.1192932128906,211.06326293945312,178.2235107421875,420.8387451171875,80.80000305175781,,260.17999267578125,309.6499938964844,191.0,430.70001220703125,81.4000015258789,,263.9200134277344,314.5,194.39999389648438,435.70001220703125,79.6500015258789,,255.4499969482422,308.6000061035156,190.6999969482422,428.0,81.0,,262.989990234375,312.25,193.5,434.20001220703125,19809952,,7092170,4971988,8484754,2088416
2023-01-09,73.84223937988281,,259.6769104003906,215.0507354736328,182.79574584960938,433.883056640625,81.0,,261.75,315.5,195.89999389648438,444.04998779296875,82.5999984741211,,264.9100036621094,316.8999938964844,196.5,445.25,80.5999984741211,,259.4100036621094,312.20001220703125,192.5500030517578,432.6499938964844,81.5,,262.3500061035156,312.20001220703125,193.0,436.0,15145300,,5160370,6356082,7347432,2054103
2023-01-10,72.11013793945312,,255.4208526611328,215.4256134033203,183.37893676757812,446.8785705566406,79.0999984741211,,257.4599914550781,316.04998779296875,196.52499389648438,457.3500061035156,81.4000015258789,,262.6000061035156,319.70001220703125,196.9499969482422,458.70001220703125,78.30000305175781,,255.8000030517578,313.0,193.6750030517578,442.0,81.4000015258789,,262.32000732421875,317.5,196.0,443.5,12580481,,4412000,8269189,7879496,3556161
2023-01-11,71.517578125,,243.06947326660156,216.8570098876953,183.75216674804688,441.9930419921875,78.44999694824219,,245.00999450683594,318.1499938964844,196.9250030517578,452.3500061035156,79.69999694824219,,258.8399963378906,320.04998779296875,198.0,459.0,77.3499984741211,,243.02000427246094,316.5,195.75,447.54998779296875,79.5,,258.79998779296875,317.1499938964844,196.5,459.0,16186993,,11335780,6183545,7656600,1541731
2023-01-12,71.1529312133789,,235.53955078125,215.80056762695312,184.05543518066406,437.8891906738281,78.05000305175781,,237.4199981689453,316.6000061035156,197.25,448.1499938964844,79.0,,245.99000549316406,320.0,198.9499969482422,457.29998779296875,77.5999984741211,,234.1999969482422,314.6000061035156,195.25,444.1499938964844,78.8499984741211,,245.99000549316406,320.0,197.875,452.04998779296875,9106012,,12033835,4051242,9510500,1554796
2023-01-13,71.79106903076172,,225.3509063720703,217.57273864746094,183.77549743652344,431.244873046875,78.75,,227.14999389648438,319.20001220703125,196.9499969482422,441.3500061035156,80.19999694824219,,239.08999633789062,322.0,198.3000030517578,449.29998779296875,77.8499984741211,,224.52999877929688,316.29998779296875,193.25,440.20001220703125,78.44999694824219,,239.08999633789062,317.0,198.0,449.29998779296875,12099047,,18190180,8446441,13621860,950057
2023-01-16,75.61992645263672,,239.55751037597656,216.14132690429688,185.96832275390625,429.0464172363281,82.94999694824219,,241.47000122070312,317.1000061035156,199.3000030517578,439.1000061035156,83.4000015258789,,242.44000244140625,321.0,200.5,444.04998779296875,79.05000305175781,,228.72999572753906,314.5,194.5,437.29998779296875,79.0999984741211,,229.07000732421875,320.79998779296875,195.0,442.75,34760901,,15052660,5228181,23867444,408124
2023-01-17,74.25247955322266,,240.14280700683594,216.72071838378906,184.91854858398438,421.571533203125,81.44999694824219,,242.05999755859375,317.95001220703125,198.1750030517578,431.45001220703125,83.80000305175781,,244.8000030517578,318.5,201.02499389648438,440.0,79.80000305175781,,237.97999572753906,313.5,196.875,430.0,83.5,,242.0,317.1000061035156,200.02499389648438,439.0,22262142,,9965025,4146953,14310032,989688
